time,tag,tr,flag,tell
2024-11-03 16:03:00.367941,click,,,f2
2024-11-03 16:03:00.491689,ct,0.681029,correct comission,f2
2024-11-03 16:03:01.155403,click,,,f2
2024-11-03 16:03:01.301287,ct,0.663714,correct comission,f2
2024-11-03 16:03:01.779781,click,,,f3
2024-11-03 16:03:02.100858,ct,0.478494,correct comission,f3
2024-11-03 16:03:02.688231,click,,,f2
2024-11-03 16:03:02.921431,ct,0.587373,correct comission,f2
2024-11-03 16:03:03.488723,click,,,f4
2024-11-03 16:03:03.730076,mt,0.567292,comission error,f4
2024-11-03 16:03:04.224591,click,,,f3
2024-11-03 16:03:04.540417,ct,0.494515,correct comission,f3
2024-11-03 16:03:05.057981,click,,,f3
2024-11-03 16:03:05.348583,ct,0.517564,correct comission,f3
2024-11-03 16:03:05.988996,click,,,f2
2024-11-03 16:03:06.155734,ct,0.640413,correct comission,f2
2024-11-03 16:03:06.676701,click,,,f3
2024-11-03 16:03:06.956182,ct,0.520967,correct comission,f3
2024-11-03 16:03:07.474579,click,,,f3
2024-11-03 16:03:07.756147,ct,0.518397,correct comission,f3
2024-11-03 16:03:08.277137,click,,,f3
2024-11-03 16:03:08.559034,ct,0.52099,correct comission,f3
2024-11-03 16:03:08.998546,click,,,f3
2024-11-03 16:03:09.368094,ct,0.439512,correct comission,f3
2024-11-03 16:03:09.832970,click,,,f4
2024-11-03 16:03:10.170829,mt,0.464876,comission error,f4
2024-11-03 16:03:10.692171,click,,,f3
2024-11-03 16:03:10.977118,ct,0.521342,correct comission,f3
2024-11-03 16:03:11.712924,click,,,f2
2024-11-03 16:03:11.781801,ct,0.735806,correct comission,f2
2024-11-03 16:03:12.335274,click,,,f3
2024-11-03 16:03:12.581004,ct,0.553473,correct comission,f3
2024-11-03 16:03:13.124143,click,,,f3
2024-11-03 16:03:13.378766,ct,0.543139,correct comission,f3
2024-11-03 16:03:13.825499,click,,,f3
2024-11-03 16:03:14.181184,ct,0.446733,correct comission,f3
2024-11-03 16:03:14.578376,click,,,f3
2024-11-03 16:03:14.982514,ct,0.397192,correct comission,f3
2024-11-03 16:03:15.377438,click,,,f3
2024-11-03 16:03:15.781594,ct,0.394924,correct comission,f3
2024-11-03 16:03:16.151518,click,,,f3
2024-11-03 16:03:16.589441,ct,0.369924,correct comission,f3
2024-11-03 16:03:17.232622,click,,,f2
2024-11-03 16:03:17.389262,ct,0.643181,correct comission,f2
2024-11-03 16:03:17.939831,click,,,f3
2024-11-03 16:03:18.198698,ct,0.550569,correct comission,f3
2024-11-03 16:03:18.769569,click,,,f2
2024-11-03 16:03:18.998928,ct,0.570871,correct comission,f2
2024-11-03 16:03:19.525161,click,,,f3
2024-11-03 16:03:19.797517,ct,0.526233,correct comission,f3
2024-11-03 16:03:20.454153,click,,,f4
2024-11-03 16:03:20.601013,mt,0.656636,comission error,f4
2024-11-03 16:03:21.128498,click,,,f3
2024-11-03 16:03:21.400422,ct,0.527485,correct comission,f3
2024-11-03 16:03:22.135914,click,,,f2
2024-11-03 16:03:22.197657,ct,0.735492,correct comission,f2
2024-11-03 16:03:22.994175,ct,,omission error,f6
2024-11-03 16:03:23.445323,click,,,f3
2024-11-03 16:03:23.791984,ct,0.451148,correct comission,f3
2024-11-03 16:03:24.505591,click,,,f2
2024-11-03 16:03:24.588463,ct,0.713607,correct comission,f2
2024-11-03 16:03:25.240531,click,,,f2
2024-11-03 16:03:25.385280,ct,0.652068,correct comission,f2
2024-11-03 16:03:26.147086,click,,,f2
2024-11-03 16:03:26.188193,ct,0.761806,correct comission,f2
2024-11-03 16:03:27.045036,click,,,f2
2024-11-03 16:03:26.990169,ct,0.856843,correct comission,f2
2024-11-03 16:03:27.873782,click,,,f2
2024-11-03 16:03:27.788096,ct,0.883613,correct comission,f2
2024-11-03 16:03:28.746626,click,,,f4
2024-11-03 16:03:28.586250,mt,0.95853,comission error,f4
2024-11-03 16:03:29.545936,click,,,f2
2024-11-03 16:03:29.385359,ct,0.959686,correct comission,f2
2024-11-03 16:03:30.389923,click,,,f2
2024-11-03 16:03:30.188897,ct,1.004564,correct comission,f2
2024-11-03 16:03:30.987986,ct,,omission error,f6
2024-11-03 16:03:31.410688,click,,,f3
2024-11-03 16:03:31.787910,ct,0.422702,correct comission,f3
2024-11-03 16:03:32.616169,click,,,f2
2024-11-03 16:03:32.593555,ct,0.828259,correct comission,f2
2024-11-03 16:03:33.507633,click,,,f2
2024-11-03 16:03:33.401819,ct,0.914078,correct comission,f2
2024-11-03 16:03:34.323653,click,,,f2
2024-11-03 16:03:34.206631,ct,0.921834,correct comission,f2
2024-11-03 16:03:35.116015,click,,,f2
2024-11-03 16:03:35.006287,ct,0.909384,correct comission,f2
2024-11-03 16:03:35.879628,click,,,f4
2024-11-03 16:03:35.802597,mt,0.873341,comission error,f4
2024-11-03 16:03:36.611387,ct,,omission error,f6
2024-11-03 16:03:37.097766,click,,,f3
2024-11-03 16:03:37.411594,ct,0.486379,correct comission,f3
2024-11-03 16:03:38.121682,click,,,f2
2024-11-03 16:03:38.215355,ct,0.710088,correct comission,f2
2024-11-03 16:03:39.274331,click,,,f2
2024-11-03 16:03:39.017611,ct,1.058976,correct comission,f2
2024-11-03 16:03:39.843771,click,,,f2
2024-11-03 16:03:39.821397,ct,0.82616,correct comission,f2
2024-11-03 16:03:40.659400,click,,,f2
2024-11-03 16:03:40.626104,ct,0.838003,correct comission,f2
2024-11-03 16:03:41.420664,click,,,f2
2024-11-03 16:03:41.425363,ct,0.79456,correct comission,f2
2024-11-03 16:03:42.310144,click,,,f4
2024-11-03 16:03:42.224786,mt,0.884781,comission error,f4
2024-11-03 16:03:43.031863,ct,,omission error,f6
2024-11-03 16:03:43.507998,click,,,f3
2024-11-03 16:03:43.831248,ct,0.476135,correct comission,f3
2024-11-03 16:03:44.549992,click,,,f2
2024-11-03 16:03:44.632476,ct,0.718744,correct comission,f2
2024-11-03 16:03:45.429748,click,,,f2
2024-11-03 16:03:45.439540,ct,0.797272,correct comission,f2
2024-11-03 16:03:46.200148,click,,,f2
2024-11-03 16:03:46.237926,ct,0.760608,correct comission,f2
2024-11-03 16:03:47.274009,click,,,f2
2024-11-03 16:03:47.036894,ct,1.036083,correct comission,f2
2024-11-03 16:03:47.803191,click,,,f2
2024-11-03 16:03:47.844855,ct,0.766297,correct comission,f2
2024-11-03 16:03:48.728503,click,,,f2
2024-11-03 16:03:48.642406,ct,0.883648,correct comission,f2
2024-11-03 16:03:49.575159,click,,,f2
2024-11-03 16:03:49.447243,ct,0.932753,correct comission,f2
2024-11-03 16:03:50.282615,click,,,f2
2024-11-03 16:03:50.247981,ct,0.835372,correct comission,f2
2024-11-03 16:03:51.063722,click,,,f2
2024-11-03 16:03:51.051865,ct,0.815741,correct comission,f2
2024-11-03 16:03:51.829547,click,,,f2
2024-11-03 16:03:51.848807,ct,0.777682,correct comission,f2
2024-11-03 16:03:52.684061,click,,,f2
2024-11-03 16:03:52.661572,ct,0.835254,correct comission,f2
2024-11-03 16:03:53.469689,click,,,f2
2024-11-03 16:03:53.473648,ct,0.808117,correct comission,f2
2024-11-03 16:03:54.237057,click,,,f2
2024-11-03 16:03:54.276488,ct,0.763409,correct comission,f2
2024-11-03 16:03:54.990383,click,,,f4
2024-11-03 16:03:55.082376,mt,0.713895,comission error,f4
2024-11-03 16:03:55.879945,g/,,resting,f1
2024-11-03 16:03:56.365624,click,,resting,f1
2024-11-03 16:03:56.681351,g/,,resting,f1
2024-11-03 16:03:57.484709,g/,,resting,f1
2024-11-03 16:03:58.284956,g/,,resting,f1
2024-11-03 16:03:59.083561,g/,,resting,f1
2024-11-03 16:03:59.889179,g/,,resting,f1
2024-11-03 16:04:00.685973,g/,,resting,f1
2024-11-03 16:04:01.481793,g/,,resting,f1
2024-11-03 16:04:02.289176,g/,,resting,f1
2024-11-03 16:04:03.089536,g/,,resting,f1
2024-11-03 16:04:03.889885,g/,,resting,f1
2024-11-03 16:04:04.702337,g/,,resting,f1
2024-11-03 16:04:05.514310,g/,,resting,f1
2024-11-03 16:04:06.319802,g/,,resting,f1
2024-11-03 16:04:07.128739,g/,,resting,f1
2024-11-03 16:04:07.940690,g/,,resting,f1
2024-11-03 16:04:08.751910,g/,,resting,f1
2024-11-03 16:04:09.552071,g/,,resting,f1
2024-11-03 16:04:10.364060,g/,,resting,f1
2024-11-03 16:04:11.166606,g/,,resting,f1
2024-11-03 16:04:11.978930,g/,,resting,f1
2024-11-03 16:04:12.777297,g/,,resting,f1
2024-11-03 16:04:13.581988,g/,,resting,f1
2024-11-03 16:04:14.385295,g/,,resting,f1
2024-11-03 16:04:15.190827,g/,,resting,f1
2024-11-03 16:04:15.999830,g/,,resting,f1
2024-11-03 16:04:16.799767,g/,,resting,f1
2024-11-03 16:04:17.609265,g/,,resting,f1
2024-11-03 16:04:18.406539,g/,,resting,f1
2024-11-03 16:04:19.206985,g/,,resting,f1
2024-11-03 16:04:20.005560,g/,,resting,f1
2024-11-03 16:04:20.805520,g/,,resting,f1
2024-11-03 16:04:21.608453,g/,,resting,f1
2024-11-03 16:04:22.408894,g/,,resting,f1
2024-11-03 16:04:23.206164,g/,,resting,f1
2024-11-03 16:04:24.010053,g/,,resting,f1
2024-11-03 16:04:24.812891,g/,,resting,f1
2024-11-03 16:04:25.626693,g/,,resting,f1
2024-11-03 16:04:26.426599,g/,,resting,f1
2024-11-03 16:04:27.236272,g/,,resting,f1
2024-11-03 16:04:28.037303,g/,,resting,f1
2024-11-03 16:04:28.841072,g/,,resting,f1
2024-11-03 16:04:29.650963,g/,,resting,f1
2024-11-03 16:04:30.447909,g/,,resting,f1
2024-11-03 16:04:31.251508,g/,,resting,f1
2024-11-03 16:04:32.051837,g/,,resting,f1
2024-11-03 16:04:32.851529,g/,,resting,f1
2024-11-03 16:04:33.656891,g/,,resting,f1
2024-11-03 16:04:34.456049,g/,,resting,f1
2024-11-03 16:04:35.259214,g/,,resting,f1
2024-11-03 16:04:36.063826,g/,,resting,f1
2024-11-03 16:04:36.862877,g/,,resting,f1
2024-11-03 16:04:37.684535,g/,,resting,f1
2024-11-03 16:04:38.486984,g/,,resting,f1
2024-11-03 16:04:39.304093,g/,,resting,f1
2024-11-03 16:04:40.102136,g/,,resting,f1
2024-11-03 16:04:40.910562,g/,,resting,f1
2024-11-03 16:04:41.712477,g/,,resting,f1
2024-11-03 16:04:42.509720,g/,,resting,f1
2024-11-03 16:04:43.307748,g/,,resting,f1
2024-11-03 16:04:44.109894,g/,,resting,f1
2024-11-03 16:04:44.912139,g/,,resting,f1
2024-11-03 16:04:45.708637,g/,,resting,f1
2024-11-03 16:04:46.509591,g/,,resting,f1
2024-11-03 16:04:47.309547,g/,,resting,f1
2024-11-03 16:04:48.109990,g/,,resting,f1
2024-11-03 16:04:48.914686,g/,,resting,f1
2024-11-03 16:04:49.722832,g/,,resting,f1
2024-11-03 16:04:50.522575,g/,,resting,f1
2024-11-03 16:04:51.335002,g/,,resting,f1
2024-11-03 16:04:52.129622,ct,,resting,f11
2024-11-03 16:04:53.075139,click,,,f2
2024-11-03 16:04:52.927605,ct,0.945517,correct comission,f2
2024-11-03 16:04:53.731942,click,,,f4
2024-11-03 16:04:53.732494,mt,0.804337,comission error,f4
2024-11-03 16:04:54.486116,click,,,f2
2024-11-03 16:04:54.531565,ct,0.753622,correct comission,f2
2024-11-03 16:04:55.318859,click,,,f2
2024-11-03 16:04:55.334755,ct,0.787294,correct comission,f2
2024-11-03 16:04:56.367597,click,,,f2
2024-11-03 16:04:56.134488,ct,1.032842,correct comission,f2
2024-11-03 16:04:57.136122,click,,,f2
2024-11-03 16:04:56.935535,ct,1.001634,correct comission,f2
2024-11-03 16:04:57.844655,click,,,f2
2024-11-03 16:04:57.735825,ct,0.90912,correct comission,f2
2024-11-03 16:04:58.539100,click,,,f2
2024-11-03 16:04:58.542037,ct,0.803275,correct comission,f2
2024-11-03 16:04:59.253727,click,,,f2
2024-11-03 16:04:59.350008,ct,0.71169,correct comission,f2
2024-11-03 16:05:00.025116,click,,,f2
2024-11-03 16:05:00.149517,ct,0.675108,correct comission,f2
2024-11-03 16:05:00.918308,click,,,f2
2024-11-03 16:05:00.958315,ct,0.768791,correct comission,f2
2024-11-03 16:05:01.974576,click,,,f2
2024-11-03 16:05:01.761576,ct,1.016261,correct comission,f2
2024-11-03 16:05:02.469278,click,,,f2
2024-11-03 16:05:02.565448,ct,0.707702,correct comission,f2
2024-11-03 16:05:03.270715,click,,,f2
2024-11-03 16:05:03.372694,ct,0.705267,correct comission,f2
2024-11-03 16:05:03.953039,click,,,f2
2024-11-03 16:05:04.175068,ct,0.580345,correct comission,f2
2024-11-03 16:05:04.932832,click,,,f2
2024-11-03 16:05:04.986064,ct,0.757764,correct comission,f2
2024-11-03 16:05:05.714022,click,,,f2
2024-11-03 16:05:05.785880,ct,0.727958,correct comission,f2
2024-11-03 16:05:06.594178,click,,,f4
2024-11-03 16:05:06.595111,mt,0.808298,comission error,f4
2024-11-03 16:05:07.418491,click,,,f2
2024-11-03 16:05:07.395924,ct,0.82338,correct comission,f2
2024-11-03 16:05:08.194030,click,,,f2
2024-11-03 16:05:08.195042,ct,0.798106,correct comission,f2
2024-11-03 16:05:09.001994,ct,,omission error,f6
2024-11-03 16:05:09.414775,click,,,f3
2024-11-03 16:05:09.801255,ct,0.412781,correct comission,f3
2024-11-03 16:05:10.579632,click,,,f4
2024-11-03 16:05:10.599533,mt,0.778377,comission error,f4
2024-11-03 16:05:11.402472,ct,,omission error,f6
2024-11-03 16:05:11.923759,click,,,f3
2024-11-03 16:05:12.204202,ct,0.521287,correct comission,f3
2024-11-03 16:05:12.889836,click,,,f2
2024-11-03 16:05:13.000652,ct,0.685634,correct comission,f2
2024-11-03 16:05:13.697469,click,,,f2
2024-11-03 16:05:13.802637,ct,0.696817,correct comission,f2
2024-11-03 16:05:14.435313,click,,,f2
2024-11-03 16:05:14.611711,ct,0.632676,correct comission,f2
2024-11-03 16:05:15.188453,click,,,f2
2024-11-03 16:05:15.421779,ct,0.576742,correct comission,f2
2024-11-03 16:05:16.329157,click,,,f2
2024-11-03 16:05:16.222478,ct,0.907378,correct comission,f2
2024-11-03 16:05:17.170359,click,,,f2
2024-11-03 16:05:17.028319,ct,0.947881,correct comission,f2
2024-11-03 16:05:17.991598,click,,,f2
2024-11-03 16:05:17.827509,ct,0.963279,correct comission,f2
2024-11-03 16:05:18.770681,click,,,f2
2024-11-03 16:05:18.643079,ct,0.943172,correct comission,f2
2024-11-03 16:05:19.452751,ct,,omission error,f6
2024-11-03 16:05:19.958698,click,,,f3
2024-11-03 16:05:20.260813,ct,0.505947,correct comission,f3
2024-11-03 16:05:21.091401,click,,,f2
2024-11-03 16:05:21.068419,ct,0.830588,correct comission,f2
2024-11-03 16:05:21.957634,click,,,f4
2024-11-03 16:05:21.872136,mt,0.889215,comission error,f4
2024-11-03 16:05:22.677807,ct,,omission error,f6
2024-11-03 16:05:23.546655,click,,,f2
2024-11-03 16:05:23.482341,ct,0.868848,correct comission,f2
2024-11-03 16:05:24.265297,click,,,f2
2024-11-03 16:05:24.294204,ct,0.782956,correct comission,f2
2024-11-03 16:05:25.125023,click,,,f2
2024-11-03 16:05:25.092047,ct,0.830819,correct comission,f2
2024-11-03 16:05:25.959030,click,,,f2
2024-11-03 16:05:25.915127,ct,0.866983,correct comission,f2
2024-11-03 16:05:26.794521,click,,,f2
2024-11-03 16:05:26.716823,ct,0.879394,correct comission,f2
2024-11-03 16:05:27.517171,click,,,f2
2024-11-03 16:05:27.522063,ct,0.800348,correct comission,f2
2024-11-03 16:05:28.395642,click,,,f2
2024-11-03 16:05:28.330671,ct,0.873579,correct comission,f2
2024-11-03 16:05:29.123935,click,,,f2
2024-11-03 16:05:29.136096,ct,0.793264,correct comission,f2
2024-11-03 16:05:29.940902,click,,,f2
2024-11-03 16:05:29.939248,ct,0.804806,correct comission,f2
2024-11-03 16:05:30.785761,click,,,f2
2024-11-03 16:05:30.749213,ct,0.846513,correct comission,f2
2024-11-03 16:05:31.560527,mt,,correct omission,f5
2024-11-03 16:05:31.945762,click,,,f3
2024-11-03 16:05:32.364969,ct,0.385235,correct comission,f3
2024-11-03 16:05:33.114912,click,,,f2
2024-11-03 16:05:33.170383,ct,0.749943,correct comission,f2
2024-11-03 16:05:33.974446,click,,,f2
2024-11-03 16:05:33.974981,ct,0.804063,correct comission,f2
2024-11-03 16:05:34.760333,click,,,f4
2024-11-03 16:05:34.779844,mt,0.785352,comission error,f4
2024-11-03 16:05:35.532723,click,,,f2
2024-11-03 16:05:35.583724,ct,0.752879,correct comission,f2
2024-11-03 16:05:36.636589,click,,,f2
2024-11-03 16:05:36.382014,ct,1.052865,correct comission,f2
2024-11-03 16:05:37.352811,click,,,f2
2024-11-03 16:05:37.180164,ct,0.970797,correct comission,f2
2024-11-03 16:05:38.186382,click,,,f2
2024-11-03 16:05:37.981404,ct,1.006218,correct comission,f2
2024-11-03 16:05:38.785077,ct,,omission error,f6
2024-11-03 16:05:39.174577,click,,,f3
2024-11-03 16:05:39.592237,ct,0.3895,correct comission,f3
2024-11-03 16:05:39.975706,click,,,f3
2024-11-03 16:05:40.398571,ct,0.383469,correct comission,f3
2024-11-03 16:05:40.781972,click,,,f4
2024-11-03 16:05:41.198747,mt,0.383401,comission error,f4
2024-11-03 16:05:42.000883,click,,,f2
2024-11-03 16:05:42.005409,ct,0.802136,correct comission,f2
2024-11-03 16:05:42.791746,click,,,f2
2024-11-03 16:05:42.814706,ct,0.786337,correct comission,f2
2024-11-03 16:05:43.646814,click,,,f2
2024-11-03 16:05:43.613851,ct,0.832108,correct comission,f2
2024-11-03 16:05:44.477234,click,,,f2
2024-11-03 16:05:44.423148,ct,0.863383,correct comission,f2
2024-11-03 16:05:45.303485,click,,,f2
2024-11-03 16:05:45.228120,ct,0.880337,correct comission,f2
2024-11-03 16:05:46.237736,click,,,f2
2024-11-03 16:05:46.032149,ct,1.009616,correct comission,f2
2024-11-03 16:05:46.895947,click,,,f2
2024-11-03 16:05:46.852705,ct,0.863798,correct comission,f2
2024-11-03 16:05:47.687548,click,,,f2
2024-11-03 16:05:47.654816,ct,0.834843,correct comission,f2
2024-11-03 16:05:48.459948,click,,,f2
2024-11-03 16:05:48.464482,ct,0.805132,correct comission,f2
2024-11-03 16:05:49.286578,click,,,f2
2024-11-03 16:05:49.263975,ct,0.822096,correct comission,f2
2024-11-03 16:05:50.186333,click,,,f4
2024-11-03 16:05:50.068553,mt,0.922358,comission error,f4
2024-11-03 16:05:50.893331,ct,,omission error,f6
2024-11-03 16:05:51.546653,click,,,f2
2024-11-03 16:05:51.698975,ct,0.653322,correct comission,f2
2024-11-03 16:05:52.574618,click,,,f2
2024-11-03 16:05:52.508090,ct,0.875643,correct comission,f2
2024-11-03 16:05:53.327909,click,,,f2
2024-11-03 16:05:53.305577,ct,0.819819,correct comission,f2
2024-11-03 16:05:54.204688,click,,,f2
2024-11-03 16:05:54.118938,ct,0.899111,correct comission,f2
2024-11-03 16:05:54.944987,click,,,f2
2024-11-03 16:05:54.921521,ct,0.826049,correct comission,f2
2024-11-03 16:05:55.851831,click,,,f2
2024-11-03 16:05:55.724060,ct,0.93031,correct comission,f2
2024-11-03 16:05:56.665791,click,,,f2
2024-11-03 16:05:56.525215,ct,0.941731,correct comission,f2
2024-11-03 16:05:57.520756,click,,,f2
2024-11-03 16:05:57.329840,ct,0.995541,correct comission,f2
2024-11-03 16:05:58.425690,click,,,f2
2024-11-03 16:05:58.128595,ct,1.09585,correct comission,f2
2024-11-03 16:05:59.115151,click,,,f2
2024-11-03 16:05:58.932993,ct,0.986556,correct comission,f2
2024-11-03 16:05:59.849337,click,,,f4
2024-11-03 16:05:59.742218,mt,0.916344,comission error,f4
2024-11-03 16:06:00.540147,ct,,omission error,f6
2024-11-03 16:06:01.225108,click,,,f2
2024-11-03 16:06:01.346029,ct,0.684961,correct comission,f2
2024-11-03 16:06:02.106505,click,,,f2
2024-11-03 16:06:02.146256,ct,0.760476,correct comission,f2
2024-11-03 16:06:02.800891,click,,,f2
2024-11-03 16:06:02.946749,ct,0.654635,correct comission,f2
2024-11-03 16:06:03.810249,click,,,f2
2024-11-03 16:06:03.744856,ct,0.8635,correct comission,f2
2024-11-03 16:06:04.530693,click,,,f2
2024-11-03 16:06:04.553877,ct,0.785837,correct comission,f2
2024-11-03 16:06:05.354852,click,,,f2
2024-11-03 16:06:05.353601,ct,0.800975,correct comission,f2
2024-11-03 16:06:06.126853,click,,,f2
2024-11-03 16:06:06.160608,ct,0.773252,correct comission,f2
2024-11-03 16:06:06.958548,click,,,f2
2024-11-03 16:06:06.965886,ct,0.79794,correct comission,f2
2024-11-03 16:06:07.819736,click,,,f2
2024-11-03 16:06:07.774792,ct,0.85385,correct comission,f2
2024-11-03 16:06:08.481506,click,,,f2
2024-11-03 16:06:08.573823,ct,0.706714,correct comission,f2
2024-11-03 16:06:09.307663,click,,,f2
2024-11-03 16:06:09.378595,ct,0.73384,correct comission,f2
2024-11-03 16:06:10.076196,click,,,f2
2024-11-03 16:06:10.180305,ct,0.697601,correct comission,f2
2024-11-03 16:06:10.850209,click,,,f4
2024-11-03 16:06:10.982816,mt,0.669904,comission error,f4
2024-11-03 16:06:11.789668,ct,,omission error,f6
2024-11-03 16:06:12.675162,click,,,f4
2024-11-03 16:06:12.588321,mt,0.885494,comission error,f4
2024-11-03 16:06:13.456421,click,,,f2
2024-11-03 16:06:13.390318,ct,0.8681,correct comission,f2
2024-11-03 16:06:14.192210,ct,,omission error,f6
2024-11-03 16:06:14.723753,click,,,f3
2024-11-03 16:06:14.995359,ct,0.531543,correct comission,f3
2024-11-03 16:06:15.535825,click,,,f3
2024-11-03 16:06:15.796656,ct,0.540466,correct comission,f3
2024-11-03 16:06:16.433047,click,,,f2
2024-11-03 16:06:16.600225,ct,0.636391,correct comission,f2
2024-11-03 16:06:17.259934,click,,,f2
2024-11-03 16:06:17.409475,ct,0.659709,correct comission,f2
2024-11-03 16:06:18.210419,click,,,f2
2024-11-03 16:06:18.216401,ct,0.800944,correct comission,f2
2024-11-03 16:06:19.115384,click,,,f2
2024-11-03 16:06:19.028389,ct,0.898983,correct comission,f2
2024-11-03 16:06:20.016496,click,,,f2
2024-11-03 16:06:19.834633,ct,0.988107,correct comission,f2
2024-11-03 16:06:20.699829,click,,,f2
2024-11-03 16:06:20.634271,ct,0.865196,correct comission,f2
2024-11-03 16:06:21.449142,ct,,omission error,f6
2024-11-03 16:06:22.272411,click,,,f2
2024-11-03 16:06:22.249819,ct,0.823269,correct comission,f2
2024-11-03 16:06:22.949739,click,,,f2
2024-11-03 16:06:23.052749,ct,0.69992,correct comission,f2
2024-11-03 16:06:24.119458,click,,,f2
2024-11-03 16:06:23.854028,ct,1.066709,correct comission,f2
2024-11-03 16:06:24.669470,click,,,f4
2024-11-03 16:06:24.657631,mt,0.815442,comission error,f4
2024-11-03 16:06:25.516858,click,,,f2
2024-11-03 16:06:25.463035,ct,0.859227,correct comission,f2
2024-11-03 16:06:26.267141,ct,,omission error,f6
2024-11-03 16:06:26.804191,click,,,f3
2024-11-03 16:06:27.075255,ct,0.53705,correct comission,f3
2024-11-03 16:06:27.669097,click,,,f2
2024-11-03 16:06:27.873426,ct,0.593842,correct comission,f2
2024-11-03 16:06:28.640151,click,,,f2
2024-11-03 16:06:28.679988,ct,0.766725,correct comission,f2
2024-11-03 16:06:29.479249,ct,,omission error,f6
2024-11-03 16:06:30.075321,click,,,f2
2024-11-03 16:06:30.279920,ct,0.596072,correct comission,f2
2024-11-03 16:06:30.909827,click,,,f2
2024-11-03 16:06:31.076895,ct,0.629907,correct comission,f2
2024-11-03 16:06:31.682320,click,,,f2
2024-11-03 16:06:31.885707,ct,0.605425,correct comission,f2
2024-11-03 16:06:32.405626,click,,,f3
2024-11-03 16:06:32.684302,ct,0.519919,correct comission,f3
2024-11-03 16:06:33.186294,click,,,f3
2024-11-03 16:06:33.493514,ct,0.501992,correct comission,f3
2024-11-03 16:06:34.047278,click,,,f3
2024-11-03 16:06:34.300533,ct,0.553764,correct comission,f3
2024-11-03 16:06:34.928319,click,,,f4
2024-11-03 16:06:35.104236,mt,0.627786,comission error,f4
2024-11-03 16:06:35.877993,click,,,f2
2024-11-03 16:06:35.903990,ct,0.773757,correct comission,f2
2024-11-03 16:06:36.695607,click,,,f2
2024-11-03 16:06:36.714796,ct,0.791617,correct comission,f2
2024-11-03 16:06:37.514266,ct,,omission error,f6
2024-11-03 16:06:37.849345,click,,,f3
2024-11-03 16:06:38.330614,ct,0.335079,correct comission,f3
2024-11-03 16:06:38.659381,click,,,f3
2024-11-03 16:06:39.133733,ct,0.328767,correct comission,f3
2024-11-03 16:06:40.257672,click,,,f4
2024-11-03 16:06:39.944939,mt,1.123939,comission error,f4
2024-11-03 16:06:40.754046,ct,,omission error,f6
2024-11-03 16:06:41.348448,click,,,f2
2024-11-03 16:06:41.551973,ct,0.594402,correct comission,f2
2024-11-03 16:06:42.354355,click,,,f2
2024-11-03 16:06:42.360013,ct,0.802382,correct comission,f2
2024-11-03 16:06:43.312762,click,,,f2
2024-11-03 16:06:43.160644,ct,0.952749,correct comission,f2
2024-11-03 16:06:44.071365,click,,,f2
2024-11-03 16:06:43.961569,ct,0.910721,correct comission,f2
2024-11-03 16:06:44.863312,click,,,f4
2024-11-03 16:06:44.768260,mt,0.901743,comission error,f4
2024-11-03 16:06:45.567582,ct,,omission error,f6
2024-11-03 16:06:46.361865,click,,,f2
2024-11-03 16:06:46.365460,ct,0.794283,correct comission,f2
2024-11-03 16:06:47.076051,click,,,f2
2024-11-03 16:06:47.166642,ct,0.710591,correct comission,f2
2024-11-03 16:06:47.990849,click,,,f2
2024-11-03 16:06:47.967972,ct,0.824207,correct comission,f2
2024-11-03 16:06:48.772287,click,,,f2
2024-11-03 16:06:48.772793,ct,0.804315,correct comission,f2
2024-11-03 16:06:49.572598,click,,,f2
2024-11-03 16:06:49.576168,ct,0.799805,correct comission,f2
2024-11-03 16:06:50.488911,click,,,f2
2024-11-03 16:06:50.372719,ct,0.912743,correct comission,f2
2024-11-03 16:06:51.162167,click,,,f2
2024-11-03 16:06:51.180707,ct,0.789448,correct comission,f2
2024-11-03 16:06:52.196568,click,,,f2
2024-11-03 16:06:51.996386,ct,1.015861,correct comission,f2
2024-11-03 16:06:52.962142,click,,,f7
