time,tag,tr,flag,tell
2024-11-03 17:28:47.868365,ct,1.055192,correct comission,f2
2024-11-03 17:28:48.850491,click,,,f4
2024-11-03 17:28:48.677020,mt,0.982126,comission error,f4
2024-11-03 17:28:49.482220,ct,,omission error,f6
2024-11-03 17:28:50.067911,click,,,f2
2024-11-03 17:28:50.285752,ct,0.585691,correct comission,f2
2024-11-03 17:28:50.762028,click,,,f3
2024-11-03 17:28:51.096658,ct,0.476276,correct comission,f3
2024-11-03 17:28:51.672915,click,,,f2
2024-11-03 17:28:51.915201,ct,0.576257,correct comission,f2
2024-11-03 17:28:52.354925,click,,,f3
2024-11-03 17:28:52.730266,ct,0.439724,correct comission,f3
2024-11-03 17:28:53.555800,click,,,f2
2024-11-03 17:28:53.532644,ct,0.825534,correct comission,f2
2024-11-03 17:28:54.307880,click,,,f2
2024-11-03 17:28:54.333902,ct,0.775236,correct comission,f2
2024-11-03 17:28:55.065435,click,,,f2
2024-11-03 17:28:55.154021,ct,0.731533,correct comission,f2
2024-11-03 17:28:55.731056,click,,,f2
2024-11-03 17:28:55.954903,ct,0.577035,correct comission,f2
2024-11-03 17:28:56.923288,click,,,f2
2024-11-03 17:28:56.762208,ct,0.968385,correct comission,f2
2024-11-03 17:28:57.695658,click,,,f2
2024-11-03 17:28:57.566962,ct,0.93345,correct comission,f2
2024-11-03 17:28:58.366138,ct,,omission error,f6
2024-11-03 17:28:59.322641,click,,,f2
2024-11-03 17:28:59.170605,ct,0.956503,correct comission,f2
2024-11-03 17:29:00.016322,click,,,f2
2024-11-03 17:28:59.970996,ct,0.845717,correct comission,f2
2024-11-03 17:29:00.671941,click,,,f2
2024-11-03 17:29:00.781129,ct,0.700945,correct comission,f2
2024-11-03 17:29:01.534224,click,,,f4
2024-11-03 17:29:01.581680,mt,0.753095,comission error,f4
2024-11-03 17:29:02.389092,mt,,correct omission,f5
2024-11-03 17:29:03.056286,click,,,f2
2024-11-03 17:29:03.192078,ct,0.667194,correct comission,f2
2024-11-03 17:29:03.963969,click,,,f2
2024-11-03 17:29:03.998930,ct,0.771891,correct comission,f2
2024-11-03 17:29:04.605264,click,,,f2
2024-11-03 17:29:04.807165,ct,0.606334,correct comission,f2
2024-11-03 17:29:05.307852,click,,,f3
2024-11-03 17:29:05.610760,ct,0.500687,correct comission,f3
2024-11-03 17:29:06.131231,click,,,f3
2024-11-03 17:29:06.412872,ct,0.520471,correct comission,f3
2024-11-03 17:29:06.909889,click,,,f3
2024-11-03 17:29:07.220431,ct,0.497017,correct comission,f3
2024-11-03 17:29:07.708409,click,,,f3
2024-11-03 17:29:08.021917,ct,0.487978,correct comission,f3
2024-11-03 17:29:08.517061,click,,,f3
2024-11-03 17:29:08.822541,ct,0.495144,correct comission,f3
2024-11-03 17:29:09.365227,click,,,f3
2024-11-03 17:29:09.625623,ct,0.542686,correct comission,f3
2024-11-03 17:29:10.120639,click,,,f3
2024-11-03 17:29:10.429056,ct,0.495016,correct comission,f3
2024-11-03 17:29:10.946177,click,,,f3
2024-11-03 17:29:11.233707,ct,0.517121,correct comission,f3
2024-11-03 17:29:12.124319,click,,,f4
2024-11-03 17:29:12.035146,mt,0.890612,comission error,f4
2024-11-03 17:29:12.833447,click,,,f2
2024-11-03 17:29:12.848592,ct,0.798301,correct comission,f2
2024-11-03 17:29:13.684696,click,,,f2
2024-11-03 17:29:13.648331,ct,0.836104,correct comission,f2
2024-11-03 17:29:14.230943,click,,,f2
2024-11-03 17:29:14.450616,ct,0.582612,correct comission,f2
2024-11-03 17:29:15.041954,click,,,f2
2024-11-03 17:29:15.257330,ct,0.591338,correct comission,f2
2024-11-03 17:29:15.839744,click,,,f2
2024-11-03 17:29:16.070065,ct,0.582414,correct comission,f2
2024-11-03 17:29:16.750389,click,,,f2
2024-11-03 17:29:16.873161,ct,0.680324,correct comission,f2
2024-11-03 17:29:17.617812,click,,,f2
2024-11-03 17:29:17.683250,ct,0.744651,correct comission,f2
2024-11-03 17:29:18.366739,click,,,f2
2024-11-03 17:29:18.495303,ct,0.683489,correct comission,f2
2024-11-03 17:29:19.007868,click,,,f3
2024-11-03 17:29:19.295555,ct,0.512565,correct comission,f3
2024-11-03 17:29:19.905933,click,,,f2
2024-11-03 17:29:20.110297,ct,0.610378,correct comission,f2
2024-11-03 17:29:20.818234,click,,,f4
2024-11-03 17:29:20.913131,mt,0.707937,comission error,f4
2024-11-03 17:29:21.722180,ct,,omission error,f6
2024-11-03 17:29:22.628015,click,,,f2
2024-11-03 17:29:22.530106,ct,0.905835,correct comission,f2
2024-11-03 17:29:23.221030,click,,,f2
2024-11-03 17:29:23.334544,ct,0.690924,correct comission,f2
2024-11-03 17:29:23.861566,click,,,f3
2024-11-03 17:29:24.145330,ct,0.527022,correct comission,f3
2024-11-03 17:29:24.947785,click,,,f2
2024-11-03 17:29:24.951995,ct,0.802455,correct comission,f2
2024-11-03 17:29:25.619415,click,,,f2
2024-11-03 17:29:25.760745,ct,0.66742,correct comission,f2
2024-11-03 17:29:26.761665,click,,,f2
2024-11-03 17:29:26.564541,ct,1.00092,correct comission,f2
2024-11-03 17:29:27.379944,ct,,omission error,f6
2024-11-03 17:29:28.062485,click,,,f2
2024-11-03 17:29:28.185920,ct,0.682541,correct comission,f2
2024-11-03 17:29:28.726467,click,,,f3
2024-11-03 17:29:28.987055,ct,0.540547,correct comission,f3
2024-11-03 17:29:29.774997,click,,,f4
2024-11-03 17:29:29.796016,mt,0.787942,comission error,f4
2024-11-03 17:29:30.578862,click,,,f2
2024-11-03 17:29:30.605933,ct,0.782846,correct comission,f2
2024-11-03 17:29:31.334205,click,,,f2
2024-11-03 17:29:31.420687,ct,0.728272,correct comission,f2
2024-11-03 17:29:32.071588,click,,,f2
2024-11-03 17:29:32.232829,ct,0.650901,correct comission,f2
2024-11-03 17:29:32.751691,click,,,f3
2024-11-03 17:29:33.043508,ct,0.518862,correct comission,f3
2024-11-03 17:29:33.848726,ct,,omission error,f6
2024-11-03 17:29:34.517757,click,,resting,f1
2024-11-03 17:29:34.656727,g/,,resting,f1
2024-11-03 17:29:35.190761,click,,resting,f1
2024-11-03 17:29:35.465225,g/,,resting,f1
2024-11-03 17:29:36.276000,g/,,resting,f1
2024-11-03 17:29:37.091804,g/,,resting,f1
2024-11-03 17:29:37.901074,g/,,resting,f1
2024-11-03 17:29:38.707587,g/,,resting,f1
2024-11-03 17:29:39.517178,g/,,resting,f1
2024-11-03 17:29:40.322907,g/,,resting,f1
2024-11-03 17:29:41.129917,g/,,resting,f1
2024-11-03 17:29:41.938973,g/,,resting,f1
2024-11-03 17:29:42.744034,g/,,resting,f1
2024-11-03 17:29:43.559039,g/,,resting,f1
2024-11-03 17:29:44.377953,g/,,resting,f1
2024-11-03 17:29:45.194628,g/,,resting,f1
2024-11-03 17:29:46.000133,g/,,resting,f1
2024-11-03 17:29:46.816108,g/,,resting,f1
2024-11-03 17:29:47.622010,g/,,resting,f1
2024-11-03 17:29:48.422012,g/,,resting,f1
2024-11-03 17:29:49.250992,g/,,resting,f1
2024-11-03 17:29:50.053552,g/,,resting,f1
2024-11-03 17:29:50.861531,g/,,resting,f1
2024-11-03 17:29:51.661523,g/,,resting,f1
2024-11-03 17:29:52.472753,g/,,resting,f1
2024-11-03 17:29:53.280357,g/,,resting,f1
2024-11-03 17:29:54.095895,g/,,resting,f1
2024-11-03 17:29:54.901590,g/,,resting,f1
2024-11-03 17:29:55.701875,g/,,resting,f1
2024-11-03 17:29:56.514129,g/,,resting,f1
2024-11-03 17:29:57.325717,g/,,resting,f1
2024-11-03 17:29:58.128670,g/,,resting,f1
2024-11-03 17:29:58.938893,g/,,resting,f1
2024-11-03 17:29:59.749485,g/,,resting,f1
2024-11-03 17:30:00.553693,g/,,resting,f1
2024-11-03 17:30:01.364408,g/,,resting,f1
2024-11-03 17:30:02.166372,g/,,resting,f1
2024-11-03 17:30:02.976324,g/,,resting,f1
2024-11-03 17:30:03.789674,g/,,resting,f1
2024-11-03 17:30:04.588859,g/,,resting,f1
2024-11-03 17:30:05.404547,g/,,resting,f1
2024-11-03 17:30:06.214401,g/,,resting,f1
2024-11-03 17:30:07.022215,g/,,resting,f1
2024-11-03 17:30:07.831697,g/,,resting,f1
2024-11-03 17:30:08.640900,g/,,resting,f1
2024-11-03 17:30:09.448675,g/,,resting,f1
2024-11-03 17:30:10.253034,g/,,resting,f1
2024-11-03 17:30:11.058706,g/,,resting,f1
2024-11-03 17:30:11.863709,g/,,resting,f1
2024-11-03 17:30:12.674103,g/,,resting,f1
2024-11-03 17:30:13.482450,g/,,resting,f1
2024-11-03 17:30:14.289679,g/,,resting,f1
2024-11-03 17:30:15.097556,g/,,resting,f1
2024-11-03 17:30:15.903892,g/,,resting,f1
2024-11-03 17:30:16.716631,g/,,resting,f1
2024-11-03 17:30:17.523168,g/,,resting,f1
2024-11-03 17:30:18.328870,g/,,resting,f1
2024-11-03 17:30:19.135112,g/,,resting,f1
2024-11-03 17:30:19.942535,g/,,resting,f1
2024-11-03 17:30:20.751148,g/,,resting,f1
2024-11-03 17:30:21.561533,g/,,resting,f1
2024-11-03 17:30:22.367227,g/,,resting,f1
2024-11-03 17:30:23.175191,g/,,resting,f1
2024-11-03 17:30:23.979105,g/,,resting,f1
2024-11-03 17:30:24.786458,g/,,resting,f1
2024-11-03 17:30:25.597056,g/,,resting,f1
2024-11-03 17:30:26.397891,g/,,resting,f1
2024-11-03 17:30:27.199643,g/,,resting,f1
2024-11-03 17:30:28.011153,g/,,resting,f1
2024-11-03 17:30:28.816179,g/,,resting,f1
2024-11-03 17:30:29.620340,g/,,resting,f1
2024-11-03 17:30:30.420737,g/,,resting,f1
2024-11-03 17:30:31.225612,ct,,resting,f11
2024-11-03 17:30:31.968371,click,,,f2
2024-11-03 17:30:32.030496,ct,0.742759,correct comission,f2
2024-11-03 17:30:32.504822,click,,,f3
2024-11-03 17:30:32.840256,ct,0.474326,correct comission,f3
2024-11-03 17:30:33.371310,click,,,f4
2024-11-03 17:30:33.644201,mt,0.531054,comission error,f4
2024-11-03 17:30:34.273767,click,,,f2
2024-11-03 17:30:34.451931,ct,0.629566,correct comission,f2
2024-11-03 17:30:34.937018,click,,,f3
2024-11-03 17:30:35.256573,ct,0.485087,correct comission,f3
2024-11-03 17:30:36.222972,click,,,f2
2024-11-03 17:30:36.061661,ct,0.966399,correct comission,f2
2024-11-03 17:30:36.866175,ct,,omission error,f6
2024-11-03 17:30:37.672182,ct,,omission error,f6
2024-11-03 17:30:38.338386,click,,,f2
2024-11-03 17:30:38.470321,ct,0.666204,correct comission,f2
2024-11-03 17:30:38.980238,click,,,f3
2024-11-03 17:30:39.273526,ct,0.509917,correct comission,f3
2024-11-03 17:30:40.076414,ct,,omission error,f6
2024-11-03 17:30:40.763819,click,,,f2
2024-11-03 17:30:40.879723,ct,0.687405,correct comission,f2
2024-11-03 17:30:41.308201,click,,,f4
2024-11-03 17:30:41.684302,mt,0.428478,comission error,f4
2024-11-03 17:30:42.490394,ct,,omission error,f6
2024-11-03 17:30:42.989679,click,,,f3
2024-11-03 17:30:43.296034,ct,0.499285,correct comission,f3
2024-11-03 17:30:43.711863,click,,,f3
2024-11-03 17:30:44.104636,ct,0.415829,correct comission,f3
2024-11-03 17:30:44.465820,click,,,f3
2024-11-03 17:30:44.912195,ct,0.361184,correct comission,f3
2024-11-03 17:30:45.602880,click,,,f2
2024-11-03 17:30:45.712635,ct,0.690685,correct comission,f2
2024-11-03 17:30:46.288572,click,,,f2
2024-11-03 17:30:46.521573,ct,0.575937,correct comission,f2
2024-11-03 17:30:47.187760,click,,,f2
2024-11-03 17:30:47.332133,ct,0.666187,correct comission,f2
2024-11-03 17:30:48.133894,ct,,omission error,f6
2024-11-03 17:30:48.980029,click,,,f4
2024-11-03 17:30:48.946691,mt,0.846135,comission error,f4
2024-11-03 17:30:49.760272,ct,,omission error,f6
2024-11-03 17:30:50.494474,click,,,f2
2024-11-03 17:30:50.565773,ct,0.734202,correct comission,f2
2024-11-03 17:30:51.126971,click,,,f2
2024-11-03 17:30:51.378330,ct,0.561198,correct comission,f2
2024-11-03 17:30:51.868427,click,,,f3
2024-11-03 17:30:52.183744,ct,0.490097,correct comission,f3
2024-11-03 17:30:52.621172,click,,,f3
2024-11-03 17:30:52.989464,ct,0.437428,correct comission,f3
2024-11-03 17:30:53.844386,click,,,f2
2024-11-03 17:30:53.809794,ct,0.854922,correct comission,f2
2024-11-03 17:30:54.573542,click,,,f2
2024-11-03 17:30:54.612737,ct,0.763748,correct comission,f2
2024-11-03 17:30:55.254095,click,,,f2
2024-11-03 17:30:55.428436,ct,0.641358,correct comission,f2
2024-11-03 17:30:56.117767,click,,,f2
2024-11-03 17:30:56.242342,ct,0.689331,correct comission,f2
2024-11-03 17:30:56.813919,click,,,f2
2024-11-03 17:30:57.053960,ct,0.571577,correct comission,f2
2024-11-03 17:30:57.901736,click,,,f2
2024-11-03 17:30:57.858126,ct,0.847776,correct comission,f2
2024-11-03 17:30:58.638619,click,,,f4
2024-11-03 17:30:58.673921,mt,0.780493,comission error,f4
2024-11-03 17:30:59.476076,ct,,omission error,f6
2024-11-03 17:31:00.278012,click,,,f2
2024-11-03 17:31:00.282518,ct,0.801936,correct comission,f2
2024-11-03 17:31:00.833958,click,,,f3
2024-11-03 17:31:01.103844,ct,0.55144,correct comission,f3
2024-11-03 17:31:01.453984,click,,,f3
2024-11-03 17:31:01.914388,ct,0.35014,correct comission,f3
2024-11-03 17:31:02.358720,click,,,f3
2024-11-03 17:31:02.715307,ct,0.444332,correct comission,f3
2024-11-03 17:31:03.296291,click,,,f2
2024-11-03 17:31:03.515949,ct,0.580984,correct comission,f2
2024-11-03 17:31:04.289365,click,,,f2
2024-11-03 17:31:04.332960,ct,0.773416,correct comission,f2
2024-11-03 17:31:04.949366,click,,,f4
2024-11-03 17:31:05.137683,mt,0.616406,comission error,f4
2024-11-03 17:31:05.946219,ct,,omission error,f6
2024-11-03 17:31:06.720958,click,,,f2
2024-11-03 17:31:06.751472,ct,0.774739,correct comission,f2
2024-11-03 17:31:07.282917,click,,,f3
2024-11-03 17:31:07.557367,ct,0.531445,correct comission,f3
2024-11-03 17:31:07.969215,click,,,f3
2024-11-03 17:31:08.377090,ct,0.411848,correct comission,f3
2024-11-03 17:31:08.800149,click,,,f3
2024-11-03 17:31:09.180372,ct,0.423059,correct comission,f3
2024-11-03 17:31:09.992640,ct,,omission error,f6
2024-11-03 17:31:10.373372,click,,,f3
2024-11-03 17:31:10.804787,ct,0.380732,correct comission,f3
2024-11-03 17:31:11.171062,click,,,f3
2024-11-03 17:31:11.619773,ct,0.366275,correct comission,f3
2024-11-03 17:31:12.242264,click,,,f4
2024-11-03 17:31:12.420139,mt,0.622491,comission error,f4
2024-11-03 17:31:13.230711,ct,,omission error,f6
2024-11-03 17:31:13.808865,click,,,f2
2024-11-03 17:31:14.042836,ct,0.578154,correct comission,f2
2024-11-03 17:31:14.583556,click,,,f3
2024-11-03 17:31:14.850779,ct,0.54072,correct comission,f3
2024-11-03 17:31:15.286379,click,,,f3
2024-11-03 17:31:15.667073,ct,0.4356,correct comission,f3
2024-11-03 17:31:16.088317,click,,,f3
2024-11-03 17:31:16.478626,ct,0.421244,correct comission,f3
2024-11-03 17:31:16.933637,click,,,f3
2024-11-03 17:31:17.286341,ct,0.455011,correct comission,f3
2024-11-03 17:31:17.666379,click,,,f3
2024-11-03 17:31:18.089912,ct,0.380038,correct comission,f3
2024-11-03 17:31:18.516613,click,,,f3
2024-11-03 17:31:18.902200,ct,0.426701,correct comission,f3
2024-11-03 17:31:19.455703,click,,,f3
2024-11-03 17:31:19.711834,ct,0.553503,correct comission,f3
2024-11-03 17:31:20.311639,click,,,f2
2024-11-03 17:31:20.526329,ct,0.599805,correct comission,f2
2024-11-03 17:31:21.264159,click,,,f2
2024-11-03 17:31:21.334741,ct,0.73783,correct comission,f2
2024-11-03 17:31:22.141166,click,,,f2
2024-11-03 17:31:22.147127,ct,0.806425,correct comission,f2
2024-11-03 17:31:22.960299,ct,,omission error,f6
2024-11-03 17:31:23.634889,click,,,f2
2024-11-03 17:31:23.771861,ct,0.67459,correct comission,f2
2024-11-03 17:31:24.369311,click,,,f4
2024-11-03 17:31:24.584379,mt,0.59745,comission error,f4
2024-11-03 17:31:25.389306,ct,,omission error,f6
2024-11-03 17:31:26.024654,click,,,f2
2024-11-03 17:31:26.203016,ct,0.635348,correct comission,f2
2024-11-03 17:31:26.744407,click,,,f3
2024-11-03 17:31:27.005188,ct,0.541391,correct comission,f3
2024-11-03 17:31:27.890415,click,,,f2
2024-11-03 17:31:27.888338,ct,0.885227,correct comission,f2
2024-11-03 17:31:28.538416,click,,,f2
2024-11-03 17:31:28.696911,ct,0.650078,correct comission,f2
2024-11-03 17:31:29.249151,click,,,f3
2024-11-03 17:31:29.505790,ct,0.55224,correct comission,f3
2024-11-03 17:31:30.500052,click,,,f2
2024-11-03 17:31:30.308966,ct,0.994262,correct comission,f2
2024-11-03 17:31:31.115510,ct,,omission error,f6
2024-11-03 17:31:31.715135,click,,,f2
2024-11-03 17:31:31.919158,ct,0.599625,correct comission,f2
2024-11-03 17:31:32.440344,click,,,f3
2024-11-03 17:31:32.720014,ct,0.521186,correct comission,f3
2024-11-03 17:31:33.286596,click,,,f2
2024-11-03 17:31:33.525302,ct,0.566582,correct comission,f2
2024-11-03 17:31:34.259570,click,,,f2
2024-11-03 17:31:34.329712,ct,0.734268,correct comission,f2
2024-11-03 17:31:35.043117,click,,,f4
2024-11-03 17:31:35.137837,mt,0.713405,comission error,f4
2024-11-03 17:31:35.942671,ct,,omission error,f6
2024-11-03 17:31:36.663319,click,,,f2
2024-11-03 17:31:36.748319,ct,0.720648,correct comission,f2
2024-11-03 17:31:37.320213,click,,,f2
2024-11-03 17:31:37.548746,ct,0.571894,correct comission,f2
2024-11-03 17:31:38.352482,click,,,f2
2024-11-03 17:31:38.359905,ct,0.803736,correct comission,f2
2024-11-03 17:31:38.982456,click,,,f2
2024-11-03 17:31:39.158844,ct,0.622551,correct comission,f2
2024-11-03 17:31:40.071407,click,,,f2
2024-11-03 17:31:39.962658,ct,0.912563,correct comission,f2
2024-11-03 17:31:40.709746,click,,,f2
2024-11-03 17:31:40.767501,ct,0.747088,correct comission,f2
2024-11-03 17:31:41.500233,click,,,f4
2024-11-03 17:31:41.566701,mt,0.732732,comission error,f4
2024-11-03 17:31:42.378875,ct,,omission error,f6
2024-11-03 17:31:42.838320,click,,,f3
2024-11-03 17:31:43.184986,ct,0.459445,correct comission,f3
2024-11-03 17:31:44.138397,click,,,f2
2024-11-03 17:31:43.989094,ct,0.953411,correct comission,f2
2024-11-03 17:31:44.802827,ct,,omission error,f6
2024-11-03 17:31:45.140704,click,,,f3
2024-11-03 17:31:45.609036,ct,0.337877,correct comission,f3
2024-11-03 17:31:46.292668,click,,,f2
2024-11-03 17:31:46.416176,ct,0.683632,correct comission,f2
2024-11-03 17:31:47.194586,click,,,f2
2024-11-03 17:31:47.225695,ct,0.77841,correct comission,f2
2024-11-03 17:31:47.990020,click,,,f2
2024-11-03 17:31:48.035600,ct,0.764325,correct comission,f2
2024-11-03 17:31:48.727700,click,,,f2
2024-11-03 17:31:48.838976,ct,0.6921,correct comission,f2
2024-11-03 17:31:49.785965,click,,,f2
2024-11-03 17:31:49.647350,ct,0.946989,correct comission,f2
2024-11-03 17:31:50.448107,click,,,f2
2024-11-03 17:31:50.452668,ct,0.800757,correct comission,f2
2024-11-03 17:31:51.119596,click,,,f4
2024-11-03 17:31:51.264585,mt,0.666928,comission error,f4
2024-11-03 17:31:52.075749,ct,,omission error,f6
2024-11-03 17:31:52.648705,click,,,f2
2024-11-03 17:31:52.876602,ct,0.572956,correct comission,f2
2024-11-03 17:31:53.323969,click,,,f3
2024-11-03 17:31:53.686008,ct,0.447367,correct comission,f3
2024-11-03 17:31:54.072446,click,,,f4
2024-11-03 17:31:54.491858,mt,0.386438,comission error,f4
2024-11-03 17:31:55.015834,click,,,f3
2024-11-03 17:31:55.301238,ct,0.523976,correct comission,f3
2024-11-03 17:31:55.885555,click,,,f2
2024-11-03 17:31:56.109659,ct,0.584317,correct comission,f2
2024-11-03 17:31:56.792298,click,,,f2
2024-11-03 17:31:56.920825,ct,0.682639,correct comission,f2
2024-11-03 17:31:57.615085,click,,,f2
2024-11-03 17:31:57.728888,ct,0.69426,correct comission,f2
2024-11-03 17:31:58.517121,click,,,f2
2024-11-03 17:31:58.533587,ct,0.788233,correct comission,f2
2024-11-03 17:31:59.290922,click,,,f2
2024-11-03 17:31:59.342963,ct,0.757335,correct comission,f2
2024-11-03 17:32:00.173514,click,,,f2
2024-11-03 17:32:00.149837,ct,0.830551,correct comission,f2
2024-11-03 17:32:00.892299,click,,,f2
2024-11-03 17:32:00.953606,ct,0.742462,correct comission,f2
2024-11-03 17:32:01.608420,click,,,f2
2024-11-03 17:32:01.765779,ct,0.654814,correct comission,f2
2024-11-03 17:32:02.553806,click,,,f2
2024-11-03 17:32:02.578804,ct,0.788027,correct comission,f2
2024-11-03 17:32:03.257716,click,,,f4
2024-11-03 17:32:03.396797,mt,0.678912,comission error,f4
2024-11-03 17:32:04.210498,ct,,omission error,f6
2024-11-03 17:32:04.763828,click,,,f3
2024-11-03 17:32:05.015676,ct,0.55333,correct comission,f3
2024-11-03 17:32:05.670956,click,,,f2
2024-11-03 17:32:05.816288,ct,0.65528,correct comission,f2
2024-11-03 17:32:06.537747,click,,,f2
2024-11-03 17:32:06.643593,ct,0.721459,correct comission,f2
2024-11-03 17:32:07.224850,click,,,f2
2024-11-03 17:32:07.450853,ct,0.581257,correct comission,f2
2024-11-03 17:32:07.931752,click,,,f3
2024-11-03 17:32:08.269030,ct,0.480899,correct comission,f3
2024-11-03 17:32:08.846474,click,,,f2
2024-11-03 17:32:09.078538,ct,0.577444,correct comission,f2
2024-11-03 17:32:09.756108,click,,,f4
2024-11-03 17:32:09.891970,mt,0.67757,comission error,f4
2024-11-03 17:32:10.701301,ct,,omission error,f6
2024-11-03 17:32:11.262949,click,,,f2
2024-11-03 17:32:11.510897,ct,0.561648,correct comission,f2
2024-11-03 17:32:11.966008,click,,,f3
2024-11-03 17:32:12.318643,ct,0.455111,correct comission,f3
2024-11-03 17:32:12.683707,click,,,f3
2024-11-03 17:32:13.123602,ct,0.365064,correct comission,f3
2024-11-03 17:32:13.936693,ct,,omission error,f6
2024-11-03 17:32:14.491629,click,,,f3
2024-11-03 17:32:14.738547,ct,0.554936,correct comission,f3
2024-11-03 17:32:15.761228,click,,,f2
2024-11-03 17:32:15.550340,ct,1.022681,correct comission,f2
2024-11-03 17:32:16.374935,ct,,omission error,f6
2024-11-03 17:32:17.160676,click,,,f2
2024-11-03 17:32:17.184532,ct,0.785741,correct comission,f2
2024-11-03 17:32:17.839990,click,,,f2
2024-11-03 17:32:17.984115,ct,0.655458,correct comission,f2
2024-11-03 17:32:18.738801,click,,,f4
2024-11-03 17:32:18.792902,mt,0.754686,comission error,f4
2024-11-03 17:32:19.596491,ct,,omission error,f6
2024-11-03 17:32:20.313516,click,,,f2
2024-11-03 17:32:20.404698,ct,0.717025,correct comission,f2
2024-11-03 17:32:21.034296,click,,,f2
2024-11-03 17:32:21.223763,ct,0.629598,correct comission,f2
2024-11-03 17:32:21.875634,click,,,f2
2024-11-03 17:32:22.030446,ct,0.651871,correct comission,f2
2024-11-03 17:32:22.586890,click,,,f3
2024-11-03 17:32:22.849213,ct,0.556444,correct comission,f3
2024-11-03 17:32:23.601140,click,,,f2
2024-11-03 17:32:23.651775,ct,0.751927,correct comission,f2
2024-11-03 17:32:24.398789,click,,,f2
2024-11-03 17:32:24.458097,ct,0.747014,correct comission,f2
2024-11-03 17:32:25.194001,click,,,f2
2024-11-03 17:32:25.262137,ct,0.735904,correct comission,f2
2024-11-03 17:32:26.001476,click,,,f2
2024-11-03 17:32:26.062943,ct,0.739339,correct comission,f2
2024-11-03 17:32:26.670445,click,,,f2
2024-11-03 17:32:26.870630,ct,0.607502,correct comission,f2
2024-11-03 17:32:27.311856,click,,,f3
2024-11-03 17:32:27.684603,ct,0.441226,correct comission,f3
2024-11-03 17:32:28.646994,click,,,f4
2024-11-03 17:32:28.495742,mt,0.962391,comission error,f4
